,Agent_Home_Class_Name,Agent_Home_Class_Name_medium_related_medium_patents,Agent_Home_Class_Name_unrelated,Name,Name_medium_related_medium_patents,Name_unrelated,Agent_ID,Agent_ID_medium_related_medium_patents,Agent_ID_unrelated,Agent_Number_of_Patents_in_Class,Agent_Number_of_Patents_in_Class_medium_related_medium_patents,Agent_Number_of_Patents_in_Class_unrelated,Agent_Home_Class_IPC4,Agent_Home_Class_IPC4_medium_related_medium_patents,Agent_Home_Class_IPC4_unrelated,Relatedness,Relatedness_medium_related_medium_patents,Relatedness_unrelated,Application_Year,Application_Year_medium_related_medium_patents,Application_Year_unrelated
89875,Medical Preparations,Other Materials,Medical Implants/Bandages,STEPHANE DE LOMBAERT,TAKESHI TANI,JAI P SINGH,320118.0,312916.0,346477.0,9.0,2.0,0.0,A61K,C09K,A61F,0.9375,0.4375,0.0,1992,,
89876,Medical Preparations,Other Materials,Macromolecular Compositions,STEPHANE DE LOMBAERT,TAKESHI TANI,LILIANA GILA,320118.0,312916.0,349740.0,9.0,2.0,0.0,A61K,C09K,C08L,0.9375,0.4375,0.125,1992,,
89877,Medical Preparations,Other Materials,Static Storage,STEPHANE DE LOMBAERT,TAKESHI TANI,HARALD KELLER,320118.0,312916.0,364325.0,9.0,2.0,0.0,A61K,C09K,G11C,0.9375,0.4375,0.0,1992,,
89878,Medical Preparations,Other Materials,Photomechanical Process,STEPHANE DE LOMBAERT,TAKESHI TANI,NAGESHWER RAO BANTU,320118.0,312916.0,436808.0,9.0,2.0,0.0,A61K,C09K,G03F,0.9375,0.4375,0.0,1992,,
89879,Medical Preparations,Other Materials,Non-Metallic Elements,STEPHANE DE LOMBAERT,TAKESHI TANI,PAUL MICHAEL BEVER,320118.0,312916.0,652057.0,9.0,2.0,0.0,A61K,C09K,C01B,0.9375,0.4375,0.1875,1992,,
89880,Medical Preparations,Polysaccharides,Weaving,STEPHANE DE LOMBAERT,YVES QUENEAU,SEYMOUR PORTNOY,320118.0,323464.0,137135.0,9.0,2.0,0.0,A61K,C08B,D03D,0.9375,0.25,0.0625,1992,,
89881,Medical Preparations,Polysaccharides,Rare-Earth Metal Compounds,STEPHANE DE LOMBAERT,YVES QUENEAU,YEHUDA KEREN,320118.0,323464.0,170617.0,9.0,2.0,0.0,A61K,C08B,C01F,0.9375,0.25,0.0625,1992,,
89882,Medical Preparations,Polysaccharides,Filling Containers,STEPHANE DE LOMBAERT,YVES QUENEAU,EUGENE L HOLLOWAY,320118.0,323464.0,206392.0,9.0,2.0,0.0,A61K,C08B,B67C,0.9375,0.25,0.0,1992,,
89883,Medical Preparations,Polysaccharides,Analyzing Materials,STEPHANE DE LOMBAERT,YVES QUENEAU,JOEL M BLATT,320118.0,323464.0,228844.0,9.0,2.0,0.0,A61K,C08B,G01N,0.9375,0.25,0.0,1992,,
89884,Medical Preparations,Polysaccharides,Optics,STEPHANE DE LOMBAERT,YVES QUENEAU,YASUSHI MORI,320118.0,323464.0,255025.0,9.0,2.0,0.0,A61K,C08B,G02F,0.9375,0.25,0.1875,1992,,
89885,Medical Preparations,Polysaccharides,Traffic Control Systems,STEPHANE DE LOMBAERT,YVES QUENEAU,HIROAKI MATSUNO,320118.0,323464.0,267420.0,9.0,2.0,0.0,A61K,C08B,G08G,0.9375,0.25,0.0,1992,,
89886,Medical Preparations,Polysaccharides,Enzyme Compounds,STEPHANE DE LOMBAERT,YVES QUENEAU,I LAWRENCE GREENFIELD,320118.0,323464.0,269608.0,9.0,2.0,0.0,A61K,C08B,C12N,0.9375,0.25,0.1875,1992,,
89887,Medical Preparations,Polysaccharides,Separation,STEPHANE DE LOMBAERT,YVES QUENEAU,FREDERICK DANA CAZER,320118.0,323464.0,301091.0,9.0,2.0,0.0,A61K,C08B,B01D,0.9375,0.25,0.0,1992,,
89888,Medical Preparations,Polysaccharides,Separation,STEPHANE DE LOMBAERT,YVES QUENEAU,BARRY L SCOTT,320118.0,323464.0,301092.0,9.0,2.0,0.0,A61K,C08B,B01D,0.9375,0.25,0.0,1992,,
89889,Medical Preparations,Polysaccharides,Analyzing Materials,STEPHANE DE LOMBAERT,YVES QUENEAU,ELEFTHERIOS DIAMANDIS,320118.0,323464.0,305063.0,9.0,2.0,0.0,A61K,C08B,G01N,0.9375,0.25,0.0,1992,,
89890,Medical Preparations,Polysaccharides,Analyzing Materials,STEPHANE DE LOMBAERT,YVES QUENEAU,PATRICK F JONAS,320118.0,323464.0,307709.0,9.0,2.0,0.0,A61K,C08B,G01N,0.9375,0.25,0.0,1992,,
89891,Medical Preparations,Polysaccharides,Natural Compound Derivatives,STEPHANE DE LOMBAERT,YVES QUENEAU,WILLIAM FRISTAD,320118.0,323464.0,308860.0,9.0,2.0,0.0,A61K,C08B,C08H,0.9375,0.25,0.125,1992,,
89892,Medical Preparations,Polysaccharides,Electrography,STEPHANE DE LOMBAERT,YVES QUENEAU,TAKASHI YODOSHI,320118.0,323464.0,322546.0,9.0,2.0,0.0,A61K,C08B,G03G,0.9375,0.25,0.1875,1992,,
89893,Medical Preparations,Polysaccharides,Optical Systems,STEPHANE DE LOMBAERT,YVES QUENEAU,VAIKUNTH SITARAM PRABHU,320118.0,323464.0,337554.0,9.0,2.0,0.0,A61K,C08B,G02B,0.9375,0.25,0.0,1992,,
89894,Medical Preparations,Polysaccharides,Separation,STEPHANE DE LOMBAERT,YVES QUENEAU,THOMAS W STAMBAUGH,320118.0,323464.0,338743.0,9.0,2.0,0.0,A61K,C08B,B01D,0.9375,0.25,0.0,1992,,
89895,Medical Preparations,Polysaccharides,Enzyme Compounds,STEPHANE DE LOMBAERT,YVES QUENEAU,TOSHIYUKI UMEHARA,320118.0,323464.0,345675.0,9.0,2.0,0.0,A61K,C08B,C12N,0.9375,0.25,0.1875,1992,,
89896,Medical Preparations,Polysaccharides,Medical Implants/Bandages,STEPHANE DE LOMBAERT,YVES QUENEAU,JAI P SINGH,320118.0,323464.0,346477.0,9.0,2.0,0.0,A61K,C08B,A61F,0.9375,0.25,0.0,1992,,
89897,Medical Preparations,Polysaccharides,Macromolecular Compositions,STEPHANE DE LOMBAERT,YVES QUENEAU,LILIANA GILA,320118.0,323464.0,349740.0,9.0,2.0,0.0,A61K,C08B,C08L,0.9375,0.25,0.125,1992,,
89898,Medical Preparations,Polysaccharides,Static Storage,STEPHANE DE LOMBAERT,YVES QUENEAU,HARALD KELLER,320118.0,323464.0,364325.0,9.0,2.0,0.0,A61K,C08B,G11C,0.9375,0.25,0.0,1992,,
89899,Medical Preparations,Polysaccharides,Photomechanical Process,STEPHANE DE LOMBAERT,YVES QUENEAU,NAGESHWER RAO BANTU,320118.0,323464.0,436808.0,9.0,2.0,0.0,A61K,C08B,G03F,0.9375,0.25,0.0,1992,,
89900,Medical Preparations,Polysaccharides,Non-Metallic Elements,STEPHANE DE LOMBAERT,YVES QUENEAU,PAUL MICHAEL BEVER,320118.0,323464.0,652057.0,9.0,2.0,0.0,A61K,C08B,C01B,0.9375,0.25,0.1875,1992,,
89901,Medical Preparations,Other Materials,Weaving,STEPHANE DE LOMBAERT,CHIZU SEKINE,SEYMOUR PORTNOY,320118.0,339214.0,137135.0,9.0,3.0,0.0,A61K,C09K,D03D,0.9375,0.4375,0.0625,1992,,
89902,Medical Preparations,Other Materials,Rare-Earth Metal Compounds,STEPHANE DE LOMBAERT,CHIZU SEKINE,YEHUDA KEREN,320118.0,339214.0,170617.0,9.0,3.0,0.0,A61K,C09K,C01F,0.9375,0.4375,0.0625,1992,,
89903,Medical Preparations,Other Materials,Filling Containers,STEPHANE DE LOMBAERT,CHIZU SEKINE,EUGENE L HOLLOWAY,320118.0,339214.0,206392.0,9.0,3.0,0.0,A61K,C09K,B67C,0.9375,0.4375,0.0,1992,,
89904,Medical Preparations,Other Materials,Analyzing Materials,STEPHANE DE LOMBAERT,CHIZU SEKINE,JOEL M BLATT,320118.0,339214.0,228844.0,9.0,3.0,0.0,A61K,C09K,G01N,0.9375,0.4375,0.0,1992,,
89905,Medical Preparations,Other Materials,Optics,STEPHANE DE LOMBAERT,CHIZU SEKINE,YASUSHI MORI,320118.0,339214.0,255025.0,9.0,3.0,0.0,A61K,C09K,G02F,0.9375,0.4375,0.1875,1992,,
89906,Medical Preparations,Other Materials,Traffic Control Systems,STEPHANE DE LOMBAERT,CHIZU SEKINE,HIROAKI MATSUNO,320118.0,339214.0,267420.0,9.0,3.0,0.0,A61K,C09K,G08G,0.9375,0.4375,0.0,1992,,
89907,Medical Preparations,Other Materials,Enzyme Compounds,STEPHANE DE LOMBAERT,CHIZU SEKINE,I LAWRENCE GREENFIELD,320118.0,339214.0,269608.0,9.0,3.0,0.0,A61K,C09K,C12N,0.9375,0.4375,0.1875,1992,,
89908,Medical Preparations,Other Materials,Separation,STEPHANE DE LOMBAERT,CHIZU SEKINE,FREDERICK DANA CAZER,320118.0,339214.0,301091.0,9.0,3.0,0.0,A61K,C09K,B01D,0.9375,0.4375,0.0,1992,,
89909,Medical Preparations,Other Materials,Separation,STEPHANE DE LOMBAERT,CHIZU SEKINE,BARRY L SCOTT,320118.0,339214.0,301092.0,9.0,3.0,0.0,A61K,C09K,B01D,0.9375,0.4375,0.0,1992,,
89910,Medical Preparations,Other Materials,Analyzing Materials,STEPHANE DE LOMBAERT,CHIZU SEKINE,ELEFTHERIOS DIAMANDIS,320118.0,339214.0,305063.0,9.0,3.0,0.0,A61K,C09K,G01N,0.9375,0.4375,0.0,1992,,
89911,Medical Preparations,Other Materials,Analyzing Materials,STEPHANE DE LOMBAERT,CHIZU SEKINE,PATRICK F JONAS,320118.0,339214.0,307709.0,9.0,3.0,0.0,A61K,C09K,G01N,0.9375,0.4375,0.0,1992,,
89912,Medical Preparations,Other Materials,Natural Compound Derivatives,STEPHANE DE LOMBAERT,CHIZU SEKINE,WILLIAM FRISTAD,320118.0,339214.0,308860.0,9.0,3.0,0.0,A61K,C09K,C08H,0.9375,0.4375,0.125,1992,,
89913,Medical Preparations,Other Materials,Electrography,STEPHANE DE LOMBAERT,CHIZU SEKINE,TAKASHI YODOSHI,320118.0,339214.0,322546.0,9.0,3.0,0.0,A61K,C09K,G03G,0.9375,0.4375,0.1875,1992,,
89914,Medical Preparations,Other Materials,Optical Systems,STEPHANE DE LOMBAERT,CHIZU SEKINE,VAIKUNTH SITARAM PRABHU,320118.0,339214.0,337554.0,9.0,3.0,0.0,A61K,C09K,G02B,0.9375,0.4375,0.0,1992,,
89915,Medical Preparations,Other Materials,Separation,STEPHANE DE LOMBAERT,CHIZU SEKINE,THOMAS W STAMBAUGH,320118.0,339214.0,338743.0,9.0,3.0,0.0,A61K,C09K,B01D,0.9375,0.4375,0.0,1992,,
89916,Medical Preparations,Other Materials,Enzyme Compounds,STEPHANE DE LOMBAERT,CHIZU SEKINE,TOSHIYUKI UMEHARA,320118.0,339214.0,345675.0,9.0,3.0,0.0,A61K,C09K,C12N,0.9375,0.4375,0.1875,1992,,
89917,Medical Preparations,Other Materials,Medical Implants/Bandages,STEPHANE DE LOMBAERT,CHIZU SEKINE,JAI P SINGH,320118.0,339214.0,346477.0,9.0,3.0,0.0,A61K,C09K,A61F,0.9375,0.4375,0.0,1992,,
89918,Medical Preparations,Other Materials,Macromolecular Compositions,STEPHANE DE LOMBAERT,CHIZU SEKINE,LILIANA GILA,320118.0,339214.0,349740.0,9.0,3.0,0.0,A61K,C09K,C08L,0.9375,0.4375,0.125,1992,,
89919,Medical Preparations,Other Materials,Static Storage,STEPHANE DE LOMBAERT,CHIZU SEKINE,HARALD KELLER,320118.0,339214.0,364325.0,9.0,3.0,0.0,A61K,C09K,G11C,0.9375,0.4375,0.0,1992,,
89920,Medical Preparations,Other Materials,Photomechanical Process,STEPHANE DE LOMBAERT,CHIZU SEKINE,NAGESHWER RAO BANTU,320118.0,339214.0,436808.0,9.0,3.0,0.0,A61K,C09K,G03F,0.9375,0.4375,0.0,1992,,
89921,Medical Preparations,Other Materials,Non-Metallic Elements,STEPHANE DE LOMBAERT,CHIZU SEKINE,PAUL MICHAEL BEVER,320118.0,339214.0,652057.0,9.0,3.0,0.0,A61K,C09K,C01B,0.9375,0.4375,0.1875,1992,,
89922,Carbocyclic Compounds,Carbon Reaction Compounds,Weaving,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,SEYMOUR PORTNOY,321786.0,148768.0,137135.0,8.0,2.0,0.0,C07C,C08F,D03D,1.0,0.5,0.0625,1992,,
89923,Carbocyclic Compounds,Carbon Reaction Compounds,Rare-Earth Metal Compounds,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,YEHUDA KEREN,321786.0,148768.0,170617.0,8.0,2.0,0.0,C07C,C08F,C01F,1.0,0.5,0.0625,1992,,
89924,Carbocyclic Compounds,Carbon Reaction Compounds,Filling Containers,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,EUGENE L HOLLOWAY,321786.0,148768.0,206392.0,8.0,2.0,0.0,C07C,C08F,B67C,1.0,0.5,0.0,1992,,
89925,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,JOEL M BLATT,321786.0,148768.0,228844.0,8.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
89926,Carbocyclic Compounds,Carbon Reaction Compounds,Optics,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,YASUSHI MORI,321786.0,148768.0,255025.0,8.0,2.0,0.0,C07C,C08F,G02F,1.0,0.5,0.1875,1992,,
89927,Carbocyclic Compounds,Carbon Reaction Compounds,Traffic Control Systems,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,HIROAKI MATSUNO,321786.0,148768.0,267420.0,8.0,2.0,0.0,C07C,C08F,G08G,1.0,0.5,0.0,1992,,
89928,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,I LAWRENCE GREENFIELD,321786.0,148768.0,269608.0,8.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
89929,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,FREDERICK DANA CAZER,321786.0,148768.0,301091.0,8.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
89930,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,BARRY L SCOTT,321786.0,148768.0,301092.0,8.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
89931,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,ELEFTHERIOS DIAMANDIS,321786.0,148768.0,305063.0,8.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
89932,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,PATRICK F JONAS,321786.0,148768.0,307709.0,8.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
89933,Carbocyclic Compounds,Carbon Reaction Compounds,Natural Compound Derivatives,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,WILLIAM FRISTAD,321786.0,148768.0,308860.0,8.0,2.0,0.0,C07C,C08F,C08H,1.0,0.5,0.125,1992,,
89934,Carbocyclic Compounds,Carbon Reaction Compounds,Electrography,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,TAKASHI YODOSHI,321786.0,148768.0,322546.0,8.0,2.0,0.0,C07C,C08F,G03G,1.0,0.5,0.1875,1992,,
89935,Carbocyclic Compounds,Carbon Reaction Compounds,Optical Systems,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,VAIKUNTH SITARAM PRABHU,321786.0,148768.0,337554.0,8.0,2.0,0.0,C07C,C08F,G02B,1.0,0.5,0.0,1992,,
89936,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,THOMAS W STAMBAUGH,321786.0,148768.0,338743.0,8.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
89937,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,TOSHIYUKI UMEHARA,321786.0,148768.0,345675.0,8.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
89938,Carbocyclic Compounds,Carbon Reaction Compounds,Medical Implants/Bandages,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,JAI P SINGH,321786.0,148768.0,346477.0,8.0,2.0,0.0,C07C,C08F,A61F,1.0,0.5,0.0,1992,,
89939,Carbocyclic Compounds,Carbon Reaction Compounds,Macromolecular Compositions,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,LILIANA GILA,321786.0,148768.0,349740.0,8.0,2.0,0.0,C07C,C08F,C08L,1.0,0.5,0.125,1992,,
89940,Carbocyclic Compounds,Carbon Reaction Compounds,Static Storage,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,HARALD KELLER,321786.0,148768.0,364325.0,8.0,2.0,0.0,C07C,C08F,G11C,1.0,0.5,0.0,1992,,
89941,Carbocyclic Compounds,Carbon Reaction Compounds,Photomechanical Process,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,NAGESHWER RAO BANTU,321786.0,148768.0,436808.0,8.0,2.0,0.0,C07C,C08F,G03F,1.0,0.5,0.0,1992,,
89942,Carbocyclic Compounds,Carbon Reaction Compounds,Non-Metallic Elements,RAFFAELLO MASCIADRI,MICHAEL L PRUNIER,PAUL MICHAEL BEVER,321786.0,148768.0,652057.0,8.0,2.0,0.0,C07C,C08F,C01B,1.0,0.5,0.1875,1992,,
89943,Carbocyclic Compounds,Carbon Reaction Compounds,Weaving,RAFFAELLO MASCIADRI,H JAMES HARWOOD,SEYMOUR PORTNOY,321786.0,261603.0,137135.0,8.0,2.0,0.0,C07C,C08F,D03D,1.0,0.5,0.0625,1992,,
89944,Carbocyclic Compounds,Carbon Reaction Compounds,Rare-Earth Metal Compounds,RAFFAELLO MASCIADRI,H JAMES HARWOOD,YEHUDA KEREN,321786.0,261603.0,170617.0,8.0,2.0,0.0,C07C,C08F,C01F,1.0,0.5,0.0625,1992,,
89945,Carbocyclic Compounds,Carbon Reaction Compounds,Filling Containers,RAFFAELLO MASCIADRI,H JAMES HARWOOD,EUGENE L HOLLOWAY,321786.0,261603.0,206392.0,8.0,2.0,0.0,C07C,C08F,B67C,1.0,0.5,0.0,1992,,
89946,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,RAFFAELLO MASCIADRI,H JAMES HARWOOD,JOEL M BLATT,321786.0,261603.0,228844.0,8.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
89947,Carbocyclic Compounds,Carbon Reaction Compounds,Optics,RAFFAELLO MASCIADRI,H JAMES HARWOOD,YASUSHI MORI,321786.0,261603.0,255025.0,8.0,2.0,0.0,C07C,C08F,G02F,1.0,0.5,0.1875,1992,,
89948,Carbocyclic Compounds,Carbon Reaction Compounds,Traffic Control Systems,RAFFAELLO MASCIADRI,H JAMES HARWOOD,HIROAKI MATSUNO,321786.0,261603.0,267420.0,8.0,2.0,0.0,C07C,C08F,G08G,1.0,0.5,0.0,1992,,
89949,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,RAFFAELLO MASCIADRI,H JAMES HARWOOD,I LAWRENCE GREENFIELD,321786.0,261603.0,269608.0,8.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
89950,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,RAFFAELLO MASCIADRI,H JAMES HARWOOD,FREDERICK DANA CAZER,321786.0,261603.0,301091.0,8.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
89951,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,RAFFAELLO MASCIADRI,H JAMES HARWOOD,BARRY L SCOTT,321786.0,261603.0,301092.0,8.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
89952,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,RAFFAELLO MASCIADRI,H JAMES HARWOOD,ELEFTHERIOS DIAMANDIS,321786.0,261603.0,305063.0,8.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
89953,Carbocyclic Compounds,Carbon Reaction Compounds,Analyzing Materials,RAFFAELLO MASCIADRI,H JAMES HARWOOD,PATRICK F JONAS,321786.0,261603.0,307709.0,8.0,2.0,0.0,C07C,C08F,G01N,1.0,0.5,0.0,1992,,
89954,Carbocyclic Compounds,Carbon Reaction Compounds,Natural Compound Derivatives,RAFFAELLO MASCIADRI,H JAMES HARWOOD,WILLIAM FRISTAD,321786.0,261603.0,308860.0,8.0,2.0,0.0,C07C,C08F,C08H,1.0,0.5,0.125,1992,,
89955,Carbocyclic Compounds,Carbon Reaction Compounds,Electrography,RAFFAELLO MASCIADRI,H JAMES HARWOOD,TAKASHI YODOSHI,321786.0,261603.0,322546.0,8.0,2.0,0.0,C07C,C08F,G03G,1.0,0.5,0.1875,1992,,
89956,Carbocyclic Compounds,Carbon Reaction Compounds,Optical Systems,RAFFAELLO MASCIADRI,H JAMES HARWOOD,VAIKUNTH SITARAM PRABHU,321786.0,261603.0,337554.0,8.0,2.0,0.0,C07C,C08F,G02B,1.0,0.5,0.0,1992,,
89957,Carbocyclic Compounds,Carbon Reaction Compounds,Separation,RAFFAELLO MASCIADRI,H JAMES HARWOOD,THOMAS W STAMBAUGH,321786.0,261603.0,338743.0,8.0,2.0,0.0,C07C,C08F,B01D,1.0,0.5,0.0,1992,,
89958,Carbocyclic Compounds,Carbon Reaction Compounds,Enzyme Compounds,RAFFAELLO MASCIADRI,H JAMES HARWOOD,TOSHIYUKI UMEHARA,321786.0,261603.0,345675.0,8.0,2.0,0.0,C07C,C08F,C12N,1.0,0.5,0.1875,1992,,
89959,Carbocyclic Compounds,Carbon Reaction Compounds,Medical Implants/Bandages,RAFFAELLO MASCIADRI,H JAMES HARWOOD,JAI P SINGH,321786.0,261603.0,346477.0,8.0,2.0,0.0,C07C,C08F,A61F,1.0,0.5,0.0,1992,,
89960,Carbocyclic Compounds,Carbon Reaction Compounds,Macromolecular Compositions,RAFFAELLO MASCIADRI,H JAMES HARWOOD,LILIANA GILA,321786.0,261603.0,349740.0,8.0,2.0,0.0,C07C,C08F,C08L,1.0,0.5,0.125,1992,,
89961,Carbocyclic Compounds,Carbon Reaction Compounds,Static Storage,RAFFAELLO MASCIADRI,H JAMES HARWOOD,HARALD KELLER,321786.0,261603.0,364325.0,8.0,2.0,0.0,C07C,C08F,G11C,1.0,0.5,0.0,1992,,
89962,Carbocyclic Compounds,Carbon Reaction Compounds,Photomechanical Process,RAFFAELLO MASCIADRI,H JAMES HARWOOD,NAGESHWER RAO BANTU,321786.0,261603.0,436808.0,8.0,2.0,0.0,C07C,C08F,G03F,1.0,0.5,0.0,1992,,
89963,Carbocyclic Compounds,Carbon Reaction Compounds,Non-Metallic Elements,RAFFAELLO MASCIADRI,H JAMES HARWOOD,PAUL MICHAEL BEVER,321786.0,261603.0,652057.0,8.0,2.0,0.0,C07C,C08F,C01B,1.0,0.5,0.1875,1992,,
89964,Carbocyclic Compounds,Other Materials,Weaving,RAFFAELLO MASCIADRI,SHOJI TODA,SEYMOUR PORTNOY,321786.0,312915.0,137135.0,8.0,2.0,0.0,C07C,C09K,D03D,1.0,0.4375,0.0625,1992,,
89965,Carbocyclic Compounds,Other Materials,Rare-Earth Metal Compounds,RAFFAELLO MASCIADRI,SHOJI TODA,YEHUDA KEREN,321786.0,312915.0,170617.0,8.0,2.0,0.0,C07C,C09K,C01F,1.0,0.4375,0.0625,1992,,
89966,Carbocyclic Compounds,Other Materials,Filling Containers,RAFFAELLO MASCIADRI,SHOJI TODA,EUGENE L HOLLOWAY,321786.0,312915.0,206392.0,8.0,2.0,0.0,C07C,C09K,B67C,1.0,0.4375,0.0,1992,,
89967,Carbocyclic Compounds,Other Materials,Analyzing Materials,RAFFAELLO MASCIADRI,SHOJI TODA,JOEL M BLATT,321786.0,312915.0,228844.0,8.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
89968,Carbocyclic Compounds,Other Materials,Optics,RAFFAELLO MASCIADRI,SHOJI TODA,YASUSHI MORI,321786.0,312915.0,255025.0,8.0,2.0,0.0,C07C,C09K,G02F,1.0,0.4375,0.1875,1992,,
89969,Carbocyclic Compounds,Other Materials,Traffic Control Systems,RAFFAELLO MASCIADRI,SHOJI TODA,HIROAKI MATSUNO,321786.0,312915.0,267420.0,8.0,2.0,0.0,C07C,C09K,G08G,1.0,0.4375,0.0,1992,,
89970,Carbocyclic Compounds,Other Materials,Enzyme Compounds,RAFFAELLO MASCIADRI,SHOJI TODA,I LAWRENCE GREENFIELD,321786.0,312915.0,269608.0,8.0,2.0,0.0,C07C,C09K,C12N,1.0,0.4375,0.1875,1992,,
89971,Carbocyclic Compounds,Other Materials,Separation,RAFFAELLO MASCIADRI,SHOJI TODA,FREDERICK DANA CAZER,321786.0,312915.0,301091.0,8.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
89972,Carbocyclic Compounds,Other Materials,Separation,RAFFAELLO MASCIADRI,SHOJI TODA,BARRY L SCOTT,321786.0,312915.0,301092.0,8.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
89973,Carbocyclic Compounds,Other Materials,Analyzing Materials,RAFFAELLO MASCIADRI,SHOJI TODA,ELEFTHERIOS DIAMANDIS,321786.0,312915.0,305063.0,8.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
89974,Carbocyclic Compounds,Other Materials,Analyzing Materials,RAFFAELLO MASCIADRI,SHOJI TODA,PATRICK F JONAS,321786.0,312915.0,307709.0,8.0,2.0,0.0,C07C,C09K,G01N,1.0,0.4375,0.0,1992,,
89975,Carbocyclic Compounds,Other Materials,Natural Compound Derivatives,RAFFAELLO MASCIADRI,SHOJI TODA,WILLIAM FRISTAD,321786.0,312915.0,308860.0,8.0,2.0,0.0,C07C,C09K,C08H,1.0,0.4375,0.125,1992,,
89976,Carbocyclic Compounds,Other Materials,Electrography,RAFFAELLO MASCIADRI,SHOJI TODA,TAKASHI YODOSHI,321786.0,312915.0,322546.0,8.0,2.0,0.0,C07C,C09K,G03G,1.0,0.4375,0.1875,1992,,
89977,Carbocyclic Compounds,Other Materials,Optical Systems,RAFFAELLO MASCIADRI,SHOJI TODA,VAIKUNTH SITARAM PRABHU,321786.0,312915.0,337554.0,8.0,2.0,0.0,C07C,C09K,G02B,1.0,0.4375,0.0,1992,,
89978,Carbocyclic Compounds,Other Materials,Separation,RAFFAELLO MASCIADRI,SHOJI TODA,THOMAS W STAMBAUGH,321786.0,312915.0,338743.0,8.0,2.0,0.0,C07C,C09K,B01D,1.0,0.4375,0.0,1992,,
89979,Carbocyclic Compounds,Other Materials,Enzyme Compounds,RAFFAELLO MASCIADRI,SHOJI TODA,TOSHIYUKI UMEHARA,321786.0,312915.0,345675.0,8.0,2.0,0.0,C07C,C09K,C12N,1.0,0.4375,0.1875,1992,,
89980,Carbocyclic Compounds,Other Materials,Medical Implants/Bandages,RAFFAELLO MASCIADRI,SHOJI TODA,JAI P SINGH,321786.0,312915.0,346477.0,8.0,2.0,0.0,C07C,C09K,A61F,1.0,0.4375,0.0,1992,,
